#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2010,01,10,05,00,235,2.5,3.8,99.00,99.00,99.00,999,1031.7,-12.6,999.0,-14.9,99.0,99.00
2010,01,10,06,00,236,2.5,3.0,99.00,99.00,99.00,999,1031.0,-13.2,999.0,-15.3,99.0,99.00
2010,01,10,07,00,218,1.8,2.8,99.00,99.00,99.00,999,1030.2,-13.3,999.0,-15.6,99.0,99.00
2010,01,10,08,00,236,2.5,3.4,99.00,99.00,99.00,999,1030.2,-13.5,999.0,-16.0,99.0,99.00
2010,01,10,09,00,255,4.0,5.0,99.00,99.00,99.00,999,1030.4,-13.5,999.0,-16.4,99.0,99.00
2010,01,10,10,00,250,5.7,6.5,99.00,99.00,99.00,999,1029.4,-13.1,999.0,-16.3,99.0,99.00
2010,01,10,11,00,238,3.5,4.3,99.00,99.00,99.00,999,1028.9,-13.3,999.0,-16.2,99.0,99.00
2010,01,10,12,00,215,5.3,5.9,99.00,99.00,99.00,999,1028.3,-13.7,999.0,-16.5,99.0,99.00
2010,01,10,13,00,213,4.7,6.0,99.00,99.00,99.00,999,1027.8,-13.7,999.0,-16.8,99.0,99.00
2010,01,10,14,00,218,4.7,5.5,99.00,99.00,99.00,999,1027.5,-12.8,999.0,-17.4,99.0,99.00
2010,01,10,15,00,232,4.3,5.0,99.00,99.00,99.00,999,1027.2,-12.0,999.0,-17.7,99.0,99.00
2010,01,10,16,00,236,9.0,10.1,99.00,99.00,99.00,999,1026.2,-9.6,999.0,-16.1,99.0,99.00
2010,01,10,17,00,230,7.6,8.9,99.00,99.00,99.00,999,1025.3,-9.5,999.0,-15.6,99.0,99.00
2010,01,10,18,00,236,8.9,10.7,99.00,99.00,99.00,999,1023.7,-7.8,999.0,-13.7,99.0,99.00
2010,01,10,19,00,229,7.9,9.9,99.00,99.00,99.00,999,1022.5,-7.1,999.0,-13.2,99.0,99.00
2010,01,10,20,00,221,9.7,11.8,99.00,99.00,99.00,999,1020.9,-7.1,999.0,-13.1,99.0,99.00
2010,01,10,21,00,209,10.2,11.3,99.00,99.00,99.00,999,1019.4,-6.9,999.0,-13.2,99.0,99.00
2010,01,10,22,00,203,9.2,10.3,99.00,99.00,99.00,999,1018.3,-7.4,999.0,-13.3,99.0,99.00
2010,01,10,23,00,207,10.3,12.9,99.00,99.00,99.00,999,1017.5,-7.1,999.0,-13.5,99.0,99.00
2010,01,11,00,00,214,6.8,8.2,99.00,99.00,99.00,999,1018.0,-7.2,999.0,-13.3,99.0,99.00
2010,01,11,01,00,217,6.0,7.2,99.00,99.00,99.00,999,1018.2,-7.3,999.0,-13.2,99.0,99.00
2010,01,11,02,00,232,6.0,7.6,99.00,99.00,99.00,999,1018.2,-7.5,999.0,-13.1,99.0,99.00
2010,01,11,03,00,237,7.5,9.2,99.00,99.00,99.00,999,1017.6,-7.7,999.0,-12.7,99.0,99.00
2010,01,11,04,00,235,6.2,8.2,99.00,99.00,99.00,999,1017.5,-8.2,999.0,-12.8,99.0,99.00
2010,01,11,05,00,232,4.8,5.6,99.00,99.00,99.00,999,1017.3,-8.2,999.0,-12.0,99.0,99.00
2010,01,11,06,00,237,4.4,5.3,99.00,99.00,99.00,999,1016.9,-8.1,999.0,-11.7,99.0,99.00
2010,01,11,07,00,259,3.9,4.5,99.00,99.00,99.00,999,1016.4,-7.7,999.0,-11.8,99.0,99.00
2010,01,11,08,00,282,4.1,4.8,99.00,99.00,99.00,999,1016.5,-7.7,999.0,-11.8,99.0,99.00
2010,01,11,09,00,285,4.4,5.8,99.00,99.00,99.00,999,1016.6,-8.0,999.0,-12.0,99.0,99.00
2010,01,11,10,00,308,5.3,6.5,99.00,99.00,99.00,999,1016.6,-8.1,999.0,-12.4,99.0,99.00
2010,01,11,11,00,308,4.8,5.6,99.00,99.00,99.00,999,1016.9,-8.2,999.0,-11.4,99.0,99.00
2010,01,11,12,00,318,5.9,7.4,99.00,99.00,99.00,999,1017.4,-8.1,999.0,-10.6,99.0,99.00
2010,01,11,13,00,310,6.3,7.3,99.00,99.00,99.00,999,1018.1,-8.1,999.0,-10.6,99.0,99.00
2010,01,11,14,00,320,7.8,9.0,99.00,99.00,99.00,999,1018.4,-7.0,999.0,-9.3,99.0,99.00
2010,01,11,15,00,324,9.2,11.5,99.00,99.00,99.00,999,1018.9,-5.9,999.0,-8.4,99.0,99.00
2010,01,11,16,00,333,8.5,10.7,99.00,99.00,99.00,999,1020.2,-5.0,999.0,-7.5,99.0,99.00
2010,01,11,17,00,340,11.5,13.3,99.00,99.00,99.00,999,1019.9,-3.4,999.0,-6.8,99.0,99.00
2010,01,11,18,00,349,10.9,13.5,99.00,99.00,99.00,999,1020.5,-3.3,999.0,-6.7,99.0,99.00
2010,01,11,19,00,354,12.1,13.1,99.00,99.00,99.00,999,1020.8,-3.0,999.0,-7.1,99.0,99.00
2010,01,11,20,00,355,14.0,16.0,99.00,99.00,99.00,999,1021.7,-2.9,999.0,-7.6,99.0,99.00
2010,01,11,21,00,349,10.6,13.0,99.00,99.00,99.00,999,1023.0,-3.0,999.0,-7.4,99.0,99.00
2010,01,11,22,00,348,11.7,13.7,99.00,99.00,99.00,999,1023.9,-3.0,999.0,-7.5,99.0,99.00
2010,01,11,23,00,357,12.9,14.1,99.00,99.00,99.00,999,1025.1,-3.0,999.0,-7.6,99.0,99.00
2010,01,12,00,00,4,12.5,14.2,99.00,99.00,99.00,999,1026.5,-3.0,999.0,-7.3,99.0,99.00
2010,01,12,01,00,4,14.7,17.6,99.00,99.00,99.00,999,1027.2,-3.1,999.0,-8.3,99.0,99.00
2010,01,12,02,00,6,12.4,13.7,99.00,99.00,99.00,999,1027.2,-3.4,999.0,-7.9,99.0,99.00
2010,01,12,03,00,356,12.5,13.6,99.00,99.00,99.00,999,1027.4,-3.6,999.0,-7.7,99.0,99.00
2010,01,12,04,00,344,8.2,9.9,99.00,99.00,99.00,999,1028.2,-4.0,999.0,-7.7,99.0,99.00
2010,01,12,05,00,338,8.2,10.3,99.00,99.00,99.00,999,1028.8,-4.4,999.0,-8.0,99.0,99.00
2010,01,12,06,00,330,8.8,10.1,99.00,99.00,99.00,999,1029.1,-4.6,999.0,-7.9,99.0,99.00
2010,01,12,07,00,325,7.9,9.9,99.00,99.00,99.00,999,1029.0,-4.7,999.0,-7.8,99.0,99.00
2010,01,12,08,00,322,7.4,8.8,99.00,99.00,99.00,999,1030.1,-4.9,999.0,-7.6,99.0,99.00
2010,01,12,09,00,325,7.7,9.6,99.00,99.00,99.00,999,1030.6,-5.0,999.0,-7.6,99.0,99.00
2010,01,12,10,00,322,7.8,9.1,99.00,99.00,99.00,999,1030.8,-5.1,999.0,-7.6,99.0,99.00
2010,01,12,11,00,316,4.8,5.4,99.00,99.00,99.00,999,1030.7,-5.5,999.0,-7.6,99.0,99.00
2010,01,12,12,00,312,5.6,6.6,99.00,99.00,99.00,999,1031.4,-5.7,999.0,-8.0,99.0,99.00
2010,01,12,13,00,295,3.6,4.4,99.00,99.00,99.00,999,1030.8,-5.9,999.0,-8.4,99.0,99.00
2010,01,12,14,00,278,4.4,4.9,99.00,99.00,99.00,999,1030.2,-6.2,999.0,-9.0,99.0,99.00
2010,01,12,15,00,296,4.7,5.6,99.00,99.00,99.00,999,1031.2,-6.2,999.0,-8.7,99.0,99.00
2010,01,12,16,00,272,3.3,3.9,99.00,99.00,99.00,999,1031.4,-6.0,999.0,-8.4,99.0,99.00
2010,01,12,17,00,242,6.3,7.7,99.00,99.00,99.00,999,1030.4,-5.2,999.0,-7.4,99.0,99.00
2010,01,12,18,00,234,5.6,6.7,99.00,99.00,99.00,999,1029.4,-4.8,999.0,-7.7,99.0,99.00
2010,01,12,19,00,229,5.4,6.3,99.00,99.00,99.00,999,1028.4,-4.1,999.0,-8.2,99.0,99.00
2010,01,12,20,00,234,6.1,7.5,99.00,99.00,99.00,999,1027.3,-3.1,999.0,-8.3,99.0,99.00
2010,01,12,21,00,236,5.1,5.9,99.00,99.00,99.00,999,1026.8,-2.9,999.0,-8.2,99.0,99.00
2010,01,12,22,00,229,5.9,6.9,99.00,99.00,99.00,999,1026.1,-2.5,999.0,-7.4,99.0,99.00
2010,01,12,23,00,221,5.4,6.4,99.00,99.00,99.00,999,1025.3,-2.9,999.0,-7.6,99.0,99.00
2010,01,13,00,00,209,5.8,6.4,99.00,99.00,99.00,999,1024.6,-3.0,999.0,-7.2,99.0,99.00
2010,01,13,01,00,219,7.2,8.6,99.00,99.00,99.00,999,1024.1,-3.5,999.0,-7.6,99.0,99.00
2010,01,13,02,00,211,6.7,7.3,99.00,99.00,99.00,999,1023.7,-4.2,999.0,-8.1,99.0,99.00
2010,01,13,03,00,217,5.8,6.7,99.00,99.00,99.00,999,1023.1,-4.8,999.0,-8.3,99.0,99.00
2010,01,13,04,00,227,7.2,8.7,99.00,99.00,99.00,999,1022.8,-5.0,999.0,-8.8,99.0,99.00
2010,01,13,05,00,220,6.8,7.5,99.00,99.00,99.00,999,1022.0,-5.3,999.0,-8.7,99.0,99.00
2010,01,13,06,00,219,7.5,8.6,99.00,99.00,99.00,999,1021.3,-5.8,999.0,-8.6,99.0,99.00
2010,01,13,07,00,208,5.3,5.7,99.00,99.00,99.00,999,1021.0,-5.9,999.0,-8.7,99.0,99.00
2010,01,13,08,00,197,6.6,7.5,99.00,99.00,99.00,999,1020.4,-5.8,999.0,-8.7,99.0,99.00
2010,01,13,09,00,208,7.7,8.8,99.00,99.00,99.00,999,1019.9,-5.6,999.0,-8.7,99.0,99.00
2010,01,13,10,00,205,7.7,8.5,99.00,99.00,99.00,999,1018.8,-5.8,999.0,-9.3,99.0,99.00
2010,01,13,11,00,203,6.1,6.6,99.00,99.00,99.00,999,1018.3,-5.9,999.0,-9.4,99.0,99.00
2010,01,13,12,00,205,5.2,6.4,99.00,99.00,99.00,999,1018.4,-6.1,999.0,-9.1,99.0,99.00
2010,01,13,13,00,213,5.2,5.6,99.00,99.00,99.00,999,1018.5,-6.5,999.0,-9.0,99.0,99.00
2010,01,13,14,00,206,4.8,5.5,99.00,99.00,99.00,999,1018.4,-6.6,999.0,-9.0,99.0,99.00
2010,01,13,15,00,210,6.1,6.7,99.00,99.00,99.00,999,1018.0,-6.4,999.0,-8.8,99.0,99.00
2010,01,13,16,00,216,5.3,7.0,99.00,99.00,99.00,999,1018.0,-5.8,999.0,-8.4,99.0,99.00
2010,01,13,17,00,235,5.9,7.2,99.00,99.00,99.00,999,1017.3,-4.9,999.0,-8.0,99.0,99.00
2010,01,13,18,00,225,4.8,6.0,99.00,99.00,99.00,999,1016.2,-3.5,999.0,-7.0,99.0,99.00
2010,01,13,19,00,210,4.8,6.0,99.00,99.00,99.00,999,1014.9,-2.4,999.0,-6.4,99.0,99.00
2010,01,13,20,00,210,5.3,6.2,99.00,99.00,99.00,999,1014.2,-1.5,999.0,-6.2,99.0,99.00
2010,01,13,21,00,216,5.0,5.8,99.00,99.00,99.00,999,1014.1,-0.8,999.0,-5.6,99.0,99.00
2010,01,13,22,00,211,4.1,4.5,99.00,99.00,99.00,999,1014.1,-0.6,999.0,-5.2,99.0,99.00
2010,01,13,23,00,202,3.4,3.7,99.00,99.00,99.00,999,1014.2,-1.0,999.0,-5.2,99.0,99.00
2010,01,14,00,00,204,5.6,6.2,99.00,99.00,99.00,999,1014.0,-1.2,999.0,-5.2,99.0,99.00
2010,01,14,01,00,200,5.6,6.3,99.00,99.00,99.00,999,1013.9,-1.0,999.0,-4.7,99.0,99.00
2010,01,14,02,00,201,3.3,3.8,99.00,99.00,99.00,999,1013.9,-0.8,999.0,-4.2,99.0,99.00
2010,01,14,03,00,192,5.4,5.8,99.00,99.00,99.00,999,1013.6,-0.7,999.0,-3.5,99.0,99.00
2010,01,14,04,00,193,5.1,5.7,99.00,99.00,99.00,999,1013.3,-0.5,999.0,-3.0,99.0,99.00
2010,01,14,05,00,191,5.3,5.7,99.00,99.00,99.00,999,1013.4,0.1,999.0,-2.2,99.0,99.00
2010,01,14,06,00,194,4.7,5.4,99.00,99.00,99.00,999,1013.3,0.2,999.0,-2.1,99.0,99.00
2010,01,14,07,00,191,4.8,5.9,99.00,99.00,99.00,999,1013.0,0.5,999.0,-2.1,99.0,99.00
2010,01,14,08,00,188,5.4,5.8,99.00,99.00,99.00,999,1013.2,0.4,999.0,-1.3,99.0,99.00
2010,01,14,09,00,189,7.7,8.3,99.00,99.00,99.00,999,1012.8,0.9,999.0,-0.5,99.0,99.00
2010,01,14,10,00,191,7.4,8.3,99.00,99.00,99.00,999,1012.2,1.0,999.0,-0.7,99.0,99.00
2010,01,14,11,00,200,8.1,9.1,99.00,99.00,99.00,999,1011.7,1.1,999.0,-0.6,99.0,99.00
2010,01,14,12,00,196,7.1,7.8,99.00,99.00,99.00,999,1012.1,0.9,999.0,-0.2,99.0,99.00
2010,01,14,13,00,205,5.3,5.7,99.00,99.00,99.00,999,1012.5,0.9,999.0,-0.3,99.0,99.00
2010,01,14,14,00,189,8.1,8.9,99.00,99.00,99.00,999,1011.9,0.7,999.0,0.1,99.0,99.00
2010,01,14,15,00,204,6.0,6.7,99.00,99.00,99.00,999,1012.4,1.0,999.0,0.2,99.0,99.00
2010,01,14,16,00,207,4.8,5.8,99.00,99.00,99.00,999,1012.8,1.5,999.0,0.1,99.0,99.00
2010,01,14,17,00,239,9.2,11.2,99.00,99.00,99.00,999,1012.4,2.7,999.0,1.0,99.0,99.00
2010,01,14,18,00,238,5.2,6.2,99.00,99.00,99.00,999,1012.0,2.5,999.0,0.7,99.0,99.00
2010,01,14,19,00,242,7.1,8.3,99.00,99.00,99.00,999,1011.7,2.9,999.0,0.5,99.0,99.00
2010,01,14,20,00,247,4.7,5.5,99.00,99.00,99.00,999,1012.0,3.2,999.0,0.5,99.0,99.00
2010,01,14,21,00,253,4.0,5.9,99.00,99.00,99.00,999,1012.5,3.5,999.0,0.6,99.0,99.00
2010,01,14,22,00,254,3.4,4.1,99.00,99.00,99.00,999,1013.3,3.6,999.0,0.4,99.0,99.00
2010,01,14,23,00,267,2.6,3.8,99.00,99.00,99.00,999,1014.3,3.0,999.0,0.3,99.0,99.00
2010,01,15,00,00,307,4.4,5.5,99.00,99.00,99.00,999,1015.3,2.6,999.0,-0.1,99.0,99.00
2010,01,15,01,00,314,6.5,7.5,99.00,99.00,99.00,999,1016.7,0.0,999.0,-2.9,99.0,99.00
2010,01,15,02,00,322,5.1,5.9,99.00,99.00,99.00,999,1017.9,-1.0,999.0,-3.0,99.0,99.00
2010,01,15,03,00,323,5.1,7.3,99.00,99.00,99.00,999,1018.9,-1.9,999.0,-3.6,99.0,99.00
2010,01,15,04,00,313,4.7,5.7,99.00,99.00,99.00,999,1019.3,-1.5,999.0,-3.6,99.0,99.00
2010,01,15,05,00,309,5.5,7.1,99.00,99.00,99.00,999,1019.9,-1.5,999.0,-3.7,99.0,99.00
2010,01,15,06,00,317,6.7,8.2,99.00,99.00,99.00,999,1020.4,-1.5,999.0,-3.7,99.0,99.00
2010,01,15,07,00,359,5.6,7.1,99.00,99.00,99.00,999,1021.2,-1.7,999.0,-3.9,99.0,99.00
2010,01,15,09,00,326,3.7,4.5,99.00,99.00,99.00,999,1022.0,-1.5,999.0,-3.5,99.0,99.00
2010,01,15,10,00,344,2.8,3.2,99.00,99.00,99.00,999,1022.6,-1.6,999.0,-3.5,99.0,99.00
2010,01,15,11,00,313,2.5,2.9,99.00,99.00,99.00,999,1023.5,-1.6,999.0,-3.8,99.0,99.00
2010,01,15,12,00,0,0.0,0.0,99.00,99.00,99.00,999,1023.9,-1.6,999.0,-3.9,99.0,99.00
2010,01,15,13,00,256,2.1,2.5,99.00,99.00,99.00,999,1024.4,-1.6,999.0,-3.7,99.0,99.00
2010,01,15,14,00,271,2.9,3.3,99.00,99.00,99.00,999,1024.6,-1.6,999.0,-3.9,99.0,99.00
2010,01,15,15,00,244,2.6,3.1,99.00,99.00,99.00,999,1025.0,-1.5,999.0,-3.7,99.0,99.00
2010,01,15,16,00,258,1.0,1.2,99.00,99.00,99.00,999,1025.5,-1.0,999.0,-3.7,99.0,99.00
2010,01,15,17,00,215,2.1,2.4,99.00,99.00,99.00,999,1025.1,-0.7,999.0,-3.5,99.0,99.00
2010,01,15,18,00,229,1.9,2.6,99.00,99.00,99.00,999,1024.4,-0.9,999.0,-3.5,99.0,99.00
2010,01,15,19,00,239,3.7,4.8,99.00,99.00,99.00,999,1024.4,-1.2,999.0,-3.7,99.0,99.00
2010,01,15,20,00,208,4.0,5.5,99.00,99.00,99.00,999,1024.5,-1.4,999.0,-4.2,99.0,99.00
2010,01,15,21,00,239,6.0,6.7,99.00,99.00,99.00,999,1024.8,-1.6,999.0,-4.1,99.0,99.00
2010,01,15,22,00,229,5.3,5.8,99.00,99.00,99.00,999,1024.6,-1.9,999.0,-3.9,99.0,99.00
2010,01,15,23,00,229,3.0,3.4,99.00,99.00,99.00,999,1024.2,-2.3,999.0,-3.9,99.0,99.00
2010,01,16,00,00,224,4.1,4.8,99.00,99.00,99.00,999,1022.8,-2.4,999.0,-3.9,99.0,99.00
2010,01,16,01,00,223,4.5,4.9,99.00,99.00,99.00,999,1022.4,-2.7,999.0,-4.1,99.0,99.00
2010,01,16,02,00,226,5.0,5.7,99.00,99.00,99.00,999,1022.6,-2.8,999.0,-3.9,99.0,99.00
2010,01,16,03,00,226,6.2,7.6,99.00,99.00,99.00,999,1022.0,-3.0,999.0,-3.9,99.0,99.00
2010,01,16,04,00,219,8.5,9.3,99.00,99.00,99.00,999,1022.5,-3.3,999.0,-4.2,99.0,99.00
2010,01,16,05,00,248,6.5,7.6,99.00,99.00,99.00,999,1022.8,-3.3,999.0,-4.2,99.0,99.00
2010,01,16,06,00,262,3.9,5.6,99.00,99.00,99.00,999,1022.8,-3.2,999.0,-4.1,99.0,99.00
2010,01,16,07,00,253,6.3,7.4,99.00,99.00,99.00,999,1022.1,-3.4,999.0,-4.2,99.0,99.00
2010,01,16,08,00,236,5.1,6.1,99.00,99.00,99.00,999,1022.1,-3.7,999.0,-4.3,99.0,99.00
2010,01,16,09,00,243,5.8,6.7,99.00,99.00,99.00,999,1021.7,-4.1,999.0,-4.6,99.0,99.00
2010,01,16,10,00,216,6.7,7.4,99.00,99.00,99.00,999,1021.1,-4.2,999.0,-4.6,99.0,99.00
2010,01,16,11,00,238,3.7,4.5,99.00,99.00,99.00,999,1021.1,-4.4,999.0,-4.8,99.0,99.00
2010,01,16,12,00,231,4.7,5.9,99.00,99.00,99.00,999,1021.0,-4.7,999.0,-5.1,99.0,99.00
2010,01,16,13,00,212,5.5,6.5,99.00,99.00,99.00,999,1021.0,-5.0,999.0,-5.4,99.0,99.00
2010,01,16,14,00,234,6.1,7.2,99.00,99.00,99.00,999,1021.4,-5.3,999.0,-5.6,99.0,99.00
2010,01,16,15,00,241,4.6,5.3,99.00,99.00,99.00,999,1020.9,-5.5,999.0,-5.8,99.0,99.00
2010,01,16,16,00,228,4.6,5.1,99.00,99.00,99.00,999,1021.8,-5.3,999.0,-5.6,99.0,99.00
2010,01,16,17,00,201,7.3,8.2,99.00,99.00,99.00,999,1020.8,-5.1,999.0,-5.5,99.0,99.00
2010,01,16,18,00,201,8.2,9.1,99.00,99.00,99.00,999,1020.3,-4.2,999.0,-4.9,99.0,99.00
2010,01,16,19,00,226,5.3,6.2,99.00,99.00,99.00,999,1019.3,-4.2,999.0,-5.2,99.0,99.00
2010,01,16,20,00,221,2.7,3.1,99.00,99.00,99.00,999,1018.5,-2.5,999.0,-4.7,99.0,99.00
2010,01,16,21,00,217,2.9,3.7,99.00,99.00,99.00,999,1018.3,-2.0,999.0,-4.8,99.0,99.00
2010,01,16,22,00,209,4.8,5.4,99.00,99.00,99.00,999,1017.8,-2.0,999.0,-4.6,99.0,99.00
2010,01,16,23,00,219,5.0,5.7,99.00,99.00,99.00,999,1017.8,-2.4,999.0,-4.8,99.0,99.00
2010,01,17,00,00,223,4.2,4.8,99.00,99.00,99.00,999,1016.7,-3.2,999.0,-5.3,99.0,99.00
2010,01,17,01,00,204,7.2,8.2,99.00,99.00,99.00,999,1017.3,-2.7,999.0,-4.6,99.0,99.00
2010,01,17,02,00,217,6.8,7.5,99.00,99.00,99.00,999,1016.8,-3.5,999.0,-5.3,99.0,99.00
2010,01,17,03,00,218,5.8,6.3,99.00,99.00,99.00,999,1016.0,-5.4,999.0,-6.5,99.0,99.00
2010,01,17,04,00,205,5.6,6.3,99.00,99.00,99.00,999,1015.3,-5.8,999.0,-6.2,99.0,99.00
2010,01,17,05,00,212,5.8,6.1,99.00,99.00,99.00,999,1014.8,-5.0,999.0,-5.4,99.0,99.00
2010,01,17,06,00,214,3.8,4.6,99.00,99.00,99.00,999,1014.1,-5.9,999.0,-6.2,99.0,99.00
2010,01,17,07,00,202,6.8,7.7,99.00,99.00,99.00,999,1013.4,-5.1,999.0,-5.5,99.0,99.00
2010,01,17,08,00,197,4.7,5.2,99.00,99.00,99.00,999,1013.4,-6.1,999.0,-6.4,99.0,99.00
2010,01,17,09,00,189,4.4,5.0,99.00,99.00,99.00,999,1012.3,-5.6,999.0,-5.9,99.0,99.00
2010,01,17,10,00,224,3.3,3.9,99.00,99.00,99.00,999,1012.3,-4.7,999.0,-5.3,99.0,99.00
2010,01,17,11,00,213,3.9,4.4,99.00,99.00,99.00,999,1012.3,-5.5,999.0,-6.3,99.0,99.00
2010,01,17,12,00,210,4.3,4.8,99.00,99.00,99.00,999,1011.8,-5.4,999.0,-6.3,99.0,99.00
2010,01,17,13,00,238,3.1,3.9,99.00,99.00,99.00,999,1011.7,-6.6,999.0,-7.3,99.0,99.00
2010,01,17,14,00,247,3.2,3.8,99.00,99.00,99.00,999,1011.6,-7.2,999.0,-8.0,99.0,99.00
2010,01,17,15,00,268,2.9,3.2,99.00,99.00,99.00,999,1011.5,-7.1,999.0,-8.0,99.0,99.00
2010,01,17,16,00,269,4.1,4.8,99.00,99.00,99.00,999,1011.0,-5.9,999.0,-7.4,99.0,99.00
2010,01,17,17,00,246,4.1,4.7,99.00,99.00,99.00,999,1009.9,-5.5,999.0,-6.4,99.0,99.00
2010,01,17,18,00,286,4.0,5.0,99.00,99.00,99.00,999,1009.4,-3.8,999.0,-5.3,99.0,99.00
2010,01,17,19,00,275,3.4,4.3,99.00,99.00,99.00,999,1008.8,-3.5,999.0,-4.9,99.0,99.00
2010,01,17,20,00,278,6.3,7.9,99.00,99.00,99.00,999,1008.1,-3.1,999.0,-4.5,99.0,99.00
2010,01,17,21,00,288,4.3,5.9,99.00,99.00,99.00,999,1008.1,-2.3,999.0,-4.1,99.0,99.00
2010,01,17,22,00,253,2.5,3.3,99.00,99.00,99.00,999,1008.5,-2.9,999.0,-3.9,99.0,99.00
2010,01,17,23,00,296,2.4,2.8,99.00,99.00,99.00,999,1008.9,-3.3,999.0,-4.1,99.0,99.00
2010,01,18,00,00,299,2.7,3.6,99.00,99.00,99.00,999,1009.7,-3.7,999.0,-4.0,99.0,99.00
2010,01,18,01,00,223,3.1,3.7,99.00,99.00,99.00,999,1009.9,-3.3,999.0,-3.6,99.0,99.00
2010,01,18,02,00,223,3.3,3.8,99.00,99.00,99.00,999,1010.1,-3.3,999.0,-3.7,99.0,99.00
2010,01,18,03,00,228,3.8,4.7,99.00,99.00,99.00,999,1010.1,-3.0,999.0,-3.3,99.0,99.00
2010,01,18,04,00,241,3.2,3.7,99.00,99.00,99.00,999,1010.4,-3.1,999.0,-3.4,99.0,99.00
2010,01,18,05,00,266,2.6,3.6,99.00,99.00,99.00,999,1010.5,-2.7,999.0,-3.1,99.0,99.00
2010,01,18,06,00,258,2.8,3.8,99.00,99.00,99.00,999,1010.4,-2.5,999.0,-3.6,99.0,99.00
2010,01,18,07,00,307,3.2,4.3,99.00,99.00,99.00,999,1010.5,-2.5,999.0,-3.9,99.0,99.00
2010,01,18,08,00,298,4.6,6.1,99.00,99.00,99.00,999,1011.1,-2.9,999.0,-4.2,99.0,99.00
2010,01,18,09,00,294,5.4,6.4,99.00,99.00,99.00,999,1011.2,-3.1,999.0,-4.5,99.0,99.00
2010,01,18,10,00,281,6.1,6.5,99.00,99.00,99.00,999,1011.4,-3.4,999.0,-4.8,99.0,99.00
2010,01,18,11,00,285,6.0,7.2,99.00,99.00,99.00,999,1011.8,-3.7,999.0,-5.0,99.0,99.00
2010,01,18,12,00,284,6.2,6.6,99.00,99.00,99.00,999,1012.5,-4.0,999.0,-5.3,99.0,99.00
2010,01,18,13,00,279,5.9,6.5,99.00,99.00,99.00,999,1012.8,-4.1,999.0,-5.5,99.0,99.00
2010,01,18,14,00,287,5.3,6.1,99.00,99.00,99.00,999,1013.5,-3.9,999.0,-5.3,99.0,99.00
2010,01,18,15,00,274,4.5,5.3,99.00,99.00,99.00,999,1013.7,-3.2,999.0,-4.9,99.0,99.00
2010,01,18,16,00,287,5.0,5.8,99.00,99.00,99.00,999,1014.0,-2.2,999.0,-4.6,99.0,99.00
2010,01,18,17,00,292,3.0,3.7,99.00,99.00,99.00,999,1013.6,-0.8,999.0,-3.6,99.0,99.00
2010,01,18,18,00,282,3.3,3.6,99.00,99.00,99.00,999,1012.9,-0.1,999.0,-3.2,99.0,99.00
2010,01,18,19,00,272,6.4,7.3,99.00,99.00,99.00,999,1012.1,0.3,999.0,-3.5,99.0,99.00
2010,01,18,20,00,262,5.6,6.5,99.00,99.00,99.00,999,1011.9,0.2,999.0,-3.8,99.0,99.00
2010,01,18,21,00,274,5.9,7.3,99.00,99.00,99.00,999,1012.2,-0.2,999.0,-4.1,99.0,99.00
2010,01,18,22,00,299,3.3,4.0,99.00,99.00,99.00,999,1012.7,-0.9,999.0,-4.3,99.0,99.00
2010,01,18,23,00,354,2.1,2.3,99.00,99.00,99.00,999,1013.2,-1.3,999.0,-4.1,99.0,99.00
2010,01,19,00,00,273,2.5,3.1,99.00,99.00,99.00,999,1013.4,-1.3,999.0,-4.3,99.0,99.00
2010,01,19,01,00,294,2.1,2.6,99.00,99.00,99.00,999,1013.4,-1.6,999.0,-4.3,99.0,99.00
2010,01,19,02,00,269,2.7,3.3,99.00,99.00,99.00,999,1013.5,-1.9,999.0,-4.7,99.0,99.00
2010,01,19,03,00,285,5.8,6.5,99.00,99.00,99.00,999,1013.7,-1.8,999.0,-5.4,99.0,99.00
2010,01,19,04,00,286,5.6,6.3,99.00,99.00,99.00,999,1013.6,-2.0,999.0,-5.6,99.0,99.00
2010,01,19,05,00,289,6.0,7.3,99.00,99.00,99.00,999,1013.9,-2.3,999.0,-5.8,99.0,99.00
2010,01,19,06,00,282,6.1,7.1,99.00,99.00,99.00,999,1013.5,-2.8,999.0,-5.9,99.0,99.00
2010,01,19,07,00,288,6.0,6.7,99.00,99.00,99.00,999,1013.6,-3.4,999.0,-6.0,99.0,99.00
2010,01,19,08,00,280,6.0,6.8,99.00,99.00,99.00,999,1013.9,-3.9,999.0,-6.3,99.0,99.00
2010,01,19,09,00,280,6.0,6.8,99.00,99.00,99.00,999,1013.9,-4.1,999.0,-6.4,99.0,99.00
2010,01,19,10,00,292,6.4,7.7,99.00,99.00,99.00,999,1013.7,-4.3,999.0,-6.5,99.0,99.00
2010,01,19,11,00,283,2.8,3.7,99.00,99.00,99.00,999,1013.7,-4.9,999.0,-6.6,99.0,99.00
2010,01,19,12,00,292,6.8,8.3,99.00,99.00,99.00,999,1014.1,-5.1,999.0,-6.9,99.0,99.00
2010,01,19,13,00,297,5.6,6.5,99.00,99.00,99.00,999,1014.4,-5.5,999.0,-7.0,99.0,99.00
