#YYYY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,3,11,11,0,145,3.6,4.0,99.0,99.0,99.0,999,1016.2,2.3,1.7,999.0,99.0,99.0
2006,3,11,12,0,114,7.9,8.2,99.0,99.0,99.0,999,1014.9,3.0,1.5,999.0,99.0,99.0
2006,3,11,13,0,159,4.2,4.5,99.0,99.0,99.0,999,1014.6,3.0,1.6,999.0,99.0,99.0
2006,3,11,14,0,146,7.4,8.2,99.0,99.0,99.0,999,1014.3,3.6,1.7,999.0,99.0,99.0
2006,3,11,15,0,157,6.4,6.7,99.0,99.0,99.0,999,1014.8,4.0,1.7,999.0,99.0,99.0
2006,3,11,16,0,156,4.9,5.4,99.0,99.0,99.0,999,1014.1,4.4,2.0,999.0,99.0,99.0
2006,3,11,17,0,164,4.7,4.9,99.0,99.0,99.0,999,1013.5,4.8,2.2,999.0,99.0,99.0
2006,3,11,18,0,155,8.1,8.6,99.0,99.0,99.0,999,1012.5,5.1,1.8,999.0,99.0,99.0
2006,3,11,19,0,173,6.5,6.9,99.0,99.0,99.0,999,1012.2,4.5,2.0,999.0,99.0,99.0
2006,3,11,20,0,168,8.2,9.1,99.0,99.0,99.0,999,1011.7,6.1,2.8,999.0,99.0,99.0
2006,3,11,21,0,166,8.3,9.1,99.0,99.0,99.0,999,1010.9,5.8,2.9,999.0,99.0,99.0
2006,3,11,22,0,172,9.3,9.6,99.0,99.0,99.0,999,1010.0,6.4,3.8,999.0,99.0,99.0
2006,3,11,23,0,180,9.3,10.8,99.0,99.0,99.0,999,1010.3,8.0,4.1,999.0,99.0,99.0
2006,3,12,0,0,180,9.6,11.7,99.0,99.0,99.0,999,1010.7,6.7,4.2,999.0,99.0,99.0
2006,3,12,1,0,176,8.5,9.0,99.0,99.0,99.0,999,1010.7,4.7,4.1,999.0,99.0,99.0
2006,3,12,2,0,178,10.8,11.5,99.0,99.0,99.0,999,1010.9,7.1,3.4,999.0,99.0,99.0
2006,3,12,3,0,180,9.2,9.7,99.0,99.0,99.0,999,1010.6,6.6,3.9,999.0,99.0,99.0
2006,3,12,4,0,241,9.0,10.0,99.0,99.0,99.0,999,1011.7,10.6,2.9,999.0,99.0,99.0
2006,3,12,5,0,273,7.3,9.4,99.0,99.0,99.0,999,1011.8,5.2,3.2,999.0,99.0,99.0
2006,3,12,6,0,274,4.0,5.1,99.0,99.0,99.0,999,1012.1,11.8,3.0,999.0,99.0,99.0
2006,3,12,7,0,289,9.0,11.3,99.0,99.0,99.0,999,1013.0,9.5,1.9,999.0,99.0,99.0
2006,3,12,8,0,314,5.9,7.4,99.0,99.0,99.0,999,1014.0,7.1,1.9,999.0,99.0,99.0
2006,3,12,9,0,320,7.6,9.1,99.0,99.0,99.0,999,1014.8,4.9,2.4,999.0,99.0,99.0
2006,3,12,10,0,320,9.0,10.0,99.0,99.0,99.0,999,1015.0,3.7,1.7,999.0,99.0,99.0
2006,3,12,11,0,342,6.5,8.2,99.0,99.0,99.0,999,1015.6,3.0,1.5,999.0,99.0,99.0
2006,3,12,12,0,323,4.3,5.1,99.0,99.0,99.0,999,1017.2,2.4,1.3,999.0,99.0,99.0
2006,3,12,13,0,337,4.4,4.9,99.0,99.0,99.0,999,1017.9,2.2,1.5,999.0,99.0,99.0
2006,3,12,14,0,354,3.6,3.9,99.0,99.0,99.0,999,1019.1,2.5,1.5,999.0,99.0,99.0
2006,3,12,15,0,350,6.9,7.7,99.0,99.0,99.0,999,1018.6,2.6,1.4,999.0,99.0,99.0
2006,3,12,16,0,344,6.8,7.6,99.0,99.0,99.0,999,1018.4,2.9,1.6,999.0,99.0,99.0
2006,3,12,17,0,352,7.3,7.9,99.0,99.0,99.0,999,1018.3,3.2,1.4,999.0,99.0,99.0
2006,3,12,18,0,2,6.4,6.9,99.0,99.0,99.0,999,1017.9,3.3,1.5,999.0,99.0,99.0
2006,3,12,19,0,360,6.8,7.3,99.0,99.0,99.0,999,1016.9,3.4,1.1,999.0,99.0,99.0
2006,3,12,20,0,2,5.9,6.2,99.0,99.0,99.0,999,1016.6,3.6,1.1,999.0,99.0,99.0
2006,3,12,21,0,353,6.6,7.1,99.0,99.0,99.0,999,1016.6,3.6,2.2,999.0,99.0,99.0
2006,3,12,22,0,354,5.6,6.0,99.0,99.0,99.0,999,1015.9,3.3,2.1,999.0,99.0,99.0
2006,3,12,23,0,355,8.2,9.0,99.0,99.0,99.0,999,1014.5,3.3,1.9,999.0,99.0,99.0
2006,3,13,0,0,41,9.0,9.7,99.0,99.0,99.0,999,1012.6,4.1,3.2,999.0,99.0,99.0
2006,3,13,1,0,21,7.2,7.9,99.0,99.0,99.0,999,1012.7,3.9,3.1,999.0,99.0,99.0
2006,3,13,2,0,55,7.5,8.8,99.0,99.0,99.0,999,1012.7,3.7,3.2,999.0,99.0,99.0
2006,3,13,3,0,346,9.0,9.8,99.0,99.0,99.0,999,1010.5,3.7,3.2,999.0,99.0,99.0
2006,3,13,4,0,12,8.4,9.7,99.0,99.0,99.0,999,1008.8,4.6,3.0,999.0,99.0,99.0
2006,3,13,5,0,50,8.5,9.9,99.0,99.0,99.0,999,1005.2,3.2,3.6,999.0,99.0,99.0
2006,3,13,6,0,360,10.2,11.1,99.0,99.0,99.0,999,1004.8,3.1,2.9,999.0,99.0,99.0
2006,3,13,7,0,349,11.9,13.4,99.0,99.0,99.0,999,1004.8,3.0,2.5,999.0,99.0,99.0
2006,3,13,8,0,16,11.5,12.5,99.0,99.0,99.0,999,1002.8,2.9,2.3,999.0,99.0,99.0
2006,3,13,9,0,36,10.1,11.1,99.0,99.0,99.0,999,1001.2,2.8,2.3,999.0,99.0,99.0
2006,3,13,10,0,41,7.6,8.1,99.0,99.0,99.0,999,1001.0,2.8,2.0,999.0,99.0,99.0
2006,3,13,11,0,34,8.9,9.3,99.0,99.0,99.0,999,998.9,2.6,1.9,999.0,99.0,99.0
2006,3,13,12,0,69,5.0,5.6,99.0,99.0,99.0,999,998.0,2.6,1.9,999.0,99.0,99.0
2006,3,13,13,0,63,3.1,3.4,99.0,99.0,99.0,999,996.6,2.6,1.8,999.0,99.0,99.0
2006,3,13,14,0,91,5.3,6.3,99.0,99.0,99.0,999,994.4,2.6,1.5,999.0,99.0,99.0
2006,3,13,15,0,152,6.0,6.5,99.0,99.0,99.0,999,992.0,3.1,1.7,999.0,99.0,99.0
2006,3,13,16,0,164,5.4,6.0,99.0,99.0,99.0,999,990.0,3.3,1.8,999.0,99.0,99.0
2006,3,13,17,0,167,11.0,11.8,99.0,99.0,99.0,999,988.7,4.4,1.8,999.0,99.0,99.0
2006,3,13,18,0,230,16.7,21.3,99.0,99.0,99.0,999,989.1,9.1,1.2,999.0,99.0,99.0
2006,3,13,19,0,225,16.0,20.3,99.0,99.0,99.0,999,990.3,6.4,1.1,999.0,99.0,99.0
2006,3,13,20,0,224,12.6,14.9,99.0,99.0,99.0,999,990.4,6.1,0.9,999.0,99.0,99.0
2006,3,13,21,0,243,14.1,19.2,99.0,99.0,99.0,999,991.1,6.0,0.7,999.0,99.0,99.0
2006,3,13,22,0,243,11.5,14.9,99.0,99.0,99.0,999,992.3,5.1,0.9,999.0,99.0,99.0
2006,3,13,23,0,251,13.0,18.1,99.0,99.0,99.0,999,994.3,3.2,1.8,999.0,99.0,99.0
2006,3,14,0,0,269,14.1,17.0,99.0,99.0,99.0,999,997.0,1.7,2.3,999.0,99.0,99.0
2006,3,14,1,0,277,12.7,16.5,99.0,99.0,99.0,999,999.4,0.3,1.9,999.0,99.0,99.0
2006,3,14,2,0,283,14.3,18.4,99.0,99.0,99.0,999,1000.5,-0.6,2.0,999.0,99.0,99.0
2006,3,14,3,0,276,12.7,15.3,99.0,99.0,99.0,999,1001.8,-0.6,2.0,999.0,99.0,99.0
2006,3,14,4,0,273,12.3,15.5,99.0,99.0,99.0,999,1002.8,-0.6,2.0,999.0,99.0,99.0
2006,3,14,5,0,272,9.0,10.7,99.0,99.0,99.0,999,1003.9,-1.5,2.0,999.0,99.0,99.0
2006,3,14,6,0,268,6.8,8.4,99.0,99.0,99.0,999,1004.6,-2.2,2.0,999.0,99.0,99.0
2006,3,14,7,0,279,9.2,12.5,99.0,99.0,99.0,999,1005.5,-2.1,2.1,999.0,99.0,99.0
2006,3,14,8,0,278,10.6,14.3,99.0,99.0,99.0,999,1006.1,-2.2,2.1,999.0,99.0,99.0
2006,3,14,9,0,277,10.9,15.3,99.0,99.0,99.0,999,1006.5,-2.2,2.2,999.0,99.0,99.0
2006,3,14,10,0,279,11.4,13.4,99.0,99.0,99.0,999,1007.2,-2.2,2.1,999.0,99.0,99.0
2006,3,14,11,0,274,12.3,16.8,99.0,99.0,99.0,999,1008.3,-2.2,2.1,999.0,99.0,99.0
2006,3,14,12,0,273,12.1,15.2,99.0,99.0,99.0,999,1009.5,-3.0,2.1,999.0,99.0,99.0
2006,3,14,13,0,273,7.9,10.6,99.0,99.0,99.0,999,1010.4,-3.2,2.0,999.0,99.0,99.0
2006,3,14,14,0,267,13.3,16.2,99.0,99.0,99.0,999,1010.9,-3.4,2.0,999.0,99.0,99.0
2006,3,14,15,0,270,12.2,15.4,99.0,99.0,99.0,999,1011.7,-3.5,1.9,999.0,99.0,99.0
2006,3,14,16,0,281,9.9,12.7,99.0,99.0,99.0,999,1012.1,-3.3,1.9,999.0,99.0,99.0
2006,3,14,17,0,287,14.1,16.5,99.0,99.0,99.0,999,1013.1,-3.6,1.9,999.0,99.0,99.0
2006,3,14,18,0,286,11.7,16.5,99.0,99.0,99.0,999,1013.4,-3.0,1.9,999.0,99.0,99.0
2006,3,14,19,0,284,12.8,15.8,99.0,99.0,99.0,999,1013.6,-2.8,1.9,999.0,99.0,99.0
2006,3,14,20,0,284,10.9,14.4,99.0,99.0,99.0,999,1013.5,-1.5,1.9,999.0,99.0,99.0
2006,3,14,21,0,275,13.1,15.2,99.0,99.0,99.0,999,1014.0,-0.1,2.0,999.0,99.0,99.0
2006,3,14,22,0,265,12.4,14.8,99.0,99.0,99.0,999,1014.3,0.6,2.0,999.0,99.0,99.0
2006,3,14,23,0,287,11.2,12.8,99.0,99.0,99.0,999,1014.8,0.8,2.1,999.0,99.0,99.0
2006,3,15,0,0,286,11.0,13.3,99.0,99.0,99.0,999,1015.5,0.2,2.1,999.0,99.0,99.0
2006,3,15,1,0,292,9.8,12.4,99.0,99.0,99.0,999,1016.5,-0.8,2.1,999.0,99.0,99.0
2006,3,15,2,0,290,8.6,10.3,99.0,99.0,99.0,999,1017.4,-1.8,2.0,999.0,99.0,99.0
2006,3,15,3,0,284,12.1,15.3,99.0,99.0,99.0,999,1017.9,-2.0,2.0,999.0,99.0,99.0
2006,3,15,4,0,282,11.4,14.6,99.0,99.0,99.0,999,1018.4,-2.4,1.8,999.0,99.0,99.0
2006,3,15,5,0,284,11.3,13.0,99.0,99.0,99.0,999,1019.1,-2.7,1.7,999.0,99.0,99.0
2006,3,15,6,0,286,9.3,11.7,99.0,99.0,99.0,999,1019.4,-3.0,1.6,999.0,99.0,99.0
2006,3,15,7,0,296,7.9,10.2,99.0,99.0,99.0,999,1020.1,-3.3,1.5,999.0,99.0,99.0
2006,3,15,8,0,283,8.3,9.3,99.0,99.0,99.0,999,1020.5,-3.4,1.5,999.0,99.0,99.0
2006,3,15,9,0,291,7.3,8.8,99.0,99.0,99.0,999,1020.7,-3.6,1.5,999.0,99.0,99.0
2006,3,15,10,0,283,7.4,8.6,99.0,99.0,99.0,999,1021.7,-4.0,1.5,999.0,99.0,99.0
2006,3,15,11,0,278,7.6,8.9,99.0,99.0,99.0,999,1023.0,-4.3,1.4,999.0,99.0,99.0
2006,3,15,12,0,285,5.7,7.1,99.0,99.0,99.0,999,1023.5,-4.7,1.4,999.0,99.0,99.0
2006,3,15,13,0,284,8.2,10.0,99.0,99.0,99.0,999,1023.7,-4.7,1.2,999.0,99.0,99.0
2006,3,15,14,0,300,6.4,9.0,99.0,99.0,99.0,999,1024.0,-4.0,1.3,999.0,99.0,99.0
2006,3,15,15,0,290,6.4,8.9,99.0,99.0,99.0,999,1024.1,-2.9,1.2,999.0,99.0,99.0
2006,3,15,16,0,307,7.5,9.0,99.0,99.0,99.0,999,1023.6,-1.9,1.3,999.0,99.0,99.0
2006,3,15,17,0,332,6.7,8.2,99.0,99.0,99.0,999,1023.6,-1.0,1.3,999.0,99.0,99.0
2006,3,15,18,0,270,6.1,7.6,99.0,99.0,99.0,999,1024.0,-0.4,1.3,999.0,99.0,99.0
2006,3,15,19,0,283,5.3,7.3,99.0,99.0,99.0,999,1023.9,0.2,1.4,999.0,99.0,99.0
2006,3,15,20,0,310,5.0,6.3,99.0,99.0,99.0,999,1023.1,1.3,1.4,999.0,99.0,99.0
2006,3,15,21,0,295,5.6,6.4,99.0,99.0,99.0,999,1022.9,2.5,1.6,999.0,99.0,99.0
2006,3,15,22,0,258,5.3,6.1,99.0,99.0,99.0,999,1022.6,3.0,1.7,999.0,99.0,99.0
2006,3,15,23,0,142,4.2,4.5,99.0,99.0,99.0,999,1022.2,2.0,1.7,999.0,99.0,99.0
2006,3,16,0,0,158,3.8,4.0,99.0,99.0,99.0,999,1022.3,0.7,1.9,999.0,99.0,99.0
2006,3,16,1,0,148,3.4,3.6,99.0,99.0,99.0,999,1022.8,0.6,1.9,999.0,99.0,99.0
2006,3,16,2,0,169,3.4,3.7,99.0,99.0,99.0,999,1023.4,0.7,1.9,999.0,99.0,99.0
2006,3,16,3,0,153,2.5,2.8,99.0,99.0,99.0,999,1023.3,0.8,1.9,999.0,99.0,99.0
2006,3,16,4,0,172,3.2,3.5,99.0,99.0,99.0,999,1023.9,1.1,2.0,999.0,99.0,99.0
2006,3,16,5,0,211,0.3,0.5,99.0,99.0,99.0,999,1023.5,0.9,2.0,999.0,99.0,99.0
2006,3,16,6,0,230,1.0,1.2,99.0,99.0,99.0,999,1023.4,0.8,1.9,999.0,99.0,99.0
2006,3,16,7,0,267,0.9,0.9,99.0,99.0,99.0,999,1023.4,0.8,1.7,999.0,99.0,99.0
2006,3,16,8,0,352,1.8,2.1,99.0,99.0,99.0,999,1022.6,0.2,1.7,999.0,99.0,99.0
2006,3,16,9,0,342,1.5,1.7,99.0,99.0,99.0,999,1022.4,0.4,1.7,999.0,99.0,99.0
2006,3,16,10,0,312,1.2,1.5,99.0,99.0,99.0,999,1022.6,0.4,1.8,999.0,99.0,99.0
2006,3,16,11,0,325,1.2,1.5,99.0,99.0,99.0,999,1022.4,0.1,1.9,999.0,99.0,99.0
2006,3,16,12,0,320,1.0,1.2,99.0,99.0,99.0,999,1022.7,-1.1,1.8,999.0,99.0,99.0
2006,3,16,13,0,15,4.1,4.4,99.0,99.0,99.0,999,1022.5,-0.9,1.7,999.0,99.0,99.0
2006,3,16,14,0,59,9.2,9.8,99.0,99.0,99.0,999,1022.1,-0.2,1.7,999.0,99.0,99.0
2006,3,16,15,0,71,8.3,8.7,99.0,99.0,99.0,999,1022.3,0.0,1.7,999.0,99.0,99.0
2006,3,16,16,0,66,8.0,8.4,99.0,99.0,99.0,999,1022.4,-0.1,1.7,999.0,99.0,99.0
2006,3,16,17,0,70,7.1,7.6,99.0,99.0,99.0,999,1022.4,-0.2,1.8,999.0,99.0,99.0
2006,3,16,18,0,62,5.7,6.4,99.0,99.0,99.0,999,1022.4,-0.1,1.8,999.0,99.0,99.0
2006,3,16,19,0,44,8.6,9.3,99.0,99.0,99.0,999,1021.7,0.2,1.9,999.0,99.0,99.0
2006,3,16,20,0,45,9.2,10.7,99.0,99.0,99.0,999,1021.1,0.2,2.0,999.0,99.0,99.0
2006,3,16,21,0,31,9.3,10.3,99.0,99.0,99.0,999,1021.1,0.4,2.0,999.0,99.0,99.0
2006,3,16,22,0,28,12.0,12.7,99.0,99.0,99.0,999,1021.5,0.1,2.1,999.0,99.0,99.0
2006,3,16,23,0,21,12.1,13.2,99.0,99.0,99.0,999,1022.1,0.0,2.2,999.0,99.0,99.0
2006,3,17,0,0,20,13.6,15.5,99.0,99.0,99.0,999,1022.5,0.3,2.1,999.0,99.0,99.0
2006,3,17,1,0,18,13.6,15.4,99.0,99.0,99.0,999,1023.1,0.8,2.0,999.0,99.0,99.0
2006,3,17,2,0,21,13.4,14.7,99.0,99.0,99.0,999,1023.7,0.9,2.0,999.0,99.0,99.0
2006,3,17,4,0,12,15.3,16.4,99.0,99.0,99.0,999,1025.1,0.3,1.9,999.0,99.0,99.0
2006,3,17,5,0,10,14.8,16.1,99.0,99.0,99.0,999,1025.7,-0.3,1.8,999.0,99.0,99.0
2006,3,17,6,0,8,12.4,14.2,99.0,99.0,99.0,999,1026.6,-1.2,1.7,999.0,99.0,99.0
2006,3,17,7,0,355,11.1,12.5,99.0,99.0,99.0,999,1027.4,-2.3,1.7,999.0,99.0,99.0
2006,3,17,8,0,344,9.3,10.0,99.0,99.0,99.0,999,1028.0,-3.0,1.6,999.0,99.0,99.0
2006,3,17,9,0,341,9.1,10.0,99.0,99.0,99.0,999,1028.4,-3.5,1.5,999.0,99.0,99.0
2006,3,17,10,0,340,6.9,8.0,99.0,99.0,99.0,999,1028.7,-3.3,1.5,999.0,99.0,99.0
2006,3,17,11,0,342,7.9,9.1,99.0,99.0,99.0,999,1029.2,-3.3,1.5,999.0,99.0,99.0
2006,3,17,12,0,328,6.3,6.8,99.0,99.0,99.0,999,1030.0,-3.7,1.5,999.0,99.0,99.0
2006,3,17,13,0,339,6.5,8.0,99.0,99.0,99.0,999,1030.6,-3.6,1.5,999.0,99.0,99.0
2006,3,17,14,0,330,7.0,8.0,99.0,99.0,99.0,999,1031.4,-3.3,1.5,999.0,99.0,99.0
2006,3,17,15,0,348,9.2,9.8,99.0,99.0,99.0,999,1031.6,-2.6,1.4,999.0,99.0,99.0
2006,3,17,16,0,350,8.6,10.2,99.0,99.0,99.0,999,1031.7,-2.2,1.4,999.0,99.0,99.0
2006,3,17,17,0,10,7.4,8.6,99.0,99.0,99.0,999,1032.1,-1.8,1.5,999.0,99.0,99.0
2006,3,17,18,0,18,6.7,8.2,99.0,99.0,99.0,999,1031.9,-1.6,1.6,999.0,99.0,99.0
2006,3,17,19,0,26,6.9,7.5,99.0,99.0,99.0,999,1031.5,-1.7,1.7,999.0,99.0,99.0
2006,3,17,20,0,26,6.0,7.0,99.0,99.0,99.0,999,1031.4,-1.5,1.8,999.0,99.0,99.0
2006,3,17,21,0,38,5.9,6.4,99.0,99.0,99.0,999,1031.4,-1.3,1.9,999.0,99.0,99.0
2006,3,17,22,0,32,5.9,6.7,99.0,99.0,99.0,999,1031.4,-1.1,2.0,999.0,99.0,99.0
2006,3,17,23,0,29,6.5,7.4,99.0,99.0,99.0,999,1031.3,-1.0,2.1,999.0,99.0,99.0
2006,3,18,0,0,28,6.3,6.8,99.0,99.0,99.0,999,1031.2,-0.9,2.1,999.0,99.0,99.0
2006,3,18,1,0,22,5.3,6.3,99.0,99.0,99.0,999,1031.2,-0.6,2.2,999.0,99.0,99.0
2006,3,18,2,0,22,4.7,5.2,99.0,99.0,99.0,999,1031.2,-0.5,2.2,999.0,99.0,99.0
2006,3,18,3,0,8,5.9,6.3,99.0,99.0,99.0,999,1030.9,-0.4,2.1,999.0,99.0,99.0
2006,3,18,4,0,304,3.3,3.8,99.0,99.0,99.0,999,1030.9,-1.7,2.1,999.0,99.0,99.0
2006,3,18,5,0,301,3.6,4.5,99.0,99.0,99.0,999,1031.0,-2.0,2.1,999.0,99.0,99.0
2006,3,18,6,0,320,4.1,4.6,99.0,99.0,99.0,999,1030.9,-2.3,1.9,999.0,99.0,99.0
2006,3,18,7,0,4,9.4,10.3,99.0,99.0,99.0,999,1030.8,-1.9,1.9,999.0,99.0,99.0
2006,3,18,8,0,357,9.0,10.5,99.0,99.0,99.0,999,1031.0,-2.1,1.8,999.0,99.0,99.0
2006,3,18,9,0,341,9.0,10.7,99.0,99.0,99.0,999,1031.3,-3.7,1.7,999.0,99.0,99.0
2006,3,18,10,0,306,4.5,5.2,99.0,99.0,99.0,999,1031.7,-4.7,1.6,999.0,99.0,99.0
2006,3,18,11,0,320,6.1,7.4,99.0,99.0,99.0,999,1031.8,-5.3,1.6,999.0,99.0,99.0
2006,3,18,12,0,320,6.0,7.3,99.0,99.0,99.0,999,1032.0,-5.6,1.4,999.0,99.0,99.0
2006,3,18,13,0,329,8.2,10.1,99.0,99.0,99.0,999,1032.0,-5.0,1.4,999.0,99.0,99.0
2006,3,18,14,0,332,9.3,10.1,99.0,99.0,99.0,999,1032.0,-4.3,1.3,999.0,99.0,99.0
2006,3,18,15,0,345,8.0,8.9,99.0,99.0,99.0,999,1031.5,-3.6,1.3,999.0,99.0,99.0
2006,3,18,16,0,329,7.7,9.6,99.0,99.0,99.0,999,1031.3,-2.7,1.3,999.0,99.0,99.0
2006,3,18,17,0,333,5.3,6.7,99.0,99.0,99.0,999,1031.0,-1.6,1.4,999.0,99.0,99.0
2006,3,18,18,0,353,6.0,6.9,99.0,99.0,99.0,999,1030.4,-0.6,1.5,999.0,99.0,99.0
2006,3,18,19,0,355,7.3,8.1,99.0,99.0,99.0,999,1029.7,0.2,1.7,999.0,99.0,99.0
2006,3,18,20,0,312,4.5,6.9,99.0,99.0,99.0,999,1028.9,1.2,1.8,999.0,99.0,99.0
2006,3,18,21,0,318,5.3,6.4,99.0,99.0,99.0,999,1028.3,1.9,2.0,999.0,99.0,99.0
2006,3,18,22,0,312,5.3,6.4,99.0,99.0,99.0,999,1027.7,2.5,2.0,999.0,99.0,99.0
2006,3,18,23,0,324,4.8,5.9,99.0,99.0,99.0,999,1027.7,2.8,2.2,999.0,99.0,99.0
2006,3,19,0,0,306,3.7,4.3,99.0,99.0,99.0,999,1027.8,2.9,2.3,999.0,99.0,99.0
2006,3,19,1,0,166,2.0,2.3,99.0,99.0,99.0,999,1028.0,0.8,2.0,999.0,99.0,99.0
2006,3,19,2,0,191,2.3,2.5,99.0,99.0,99.0,999,1028.2,0.4,2.0,999.0,99.0,99.0
2006,3,19,3,0,312,3.3,4.4,99.0,99.0,99.0,999,1028.5,-0.1,1.9,999.0,99.0,99.0
2006,3,19,4,0,346,7.8,9.0,99.0,99.0,99.0,999,1028.7,0.5,2.2,999.0,99.0,99.0
2006,3,19,5,0,353,10.9,11.9,99.0,99.0,99.0,999,1028.8,-0.5,2.3,999.0,99.0,99.0
2006,3,19,6,0,341,7.4,9.1,99.0,99.0,99.0,999,1029.0,-1.1,2.1,999.0,99.0,99.0
2006,3,19,8,0,318,6.3,7.2,99.0,99.0,99.0,999,1028.7,-2.3,2.1,999.0,99.0,99.0
2006,3,19,9,0,313,5.7,6.8,99.0,99.0,99.0,999,1028.0,-2.6,2.0,999.0,99.0,99.0
2006,3,19,10,0,320,8.1,10.3,99.0,99.0,99.0,999,1027.9,-2.7,1.9,999.0,99.0,99.0
2006,3,19,11,0,319,6.6,7.5,99.0,99.0,99.0,999,1027.9,-2.8,1.8,999.0,99.0,99.0
2006,3,19,12,0,335,4.7,5.7,99.0,99.0,99.0,999,1028.0,-3.1,1.8,999.0,99.0,99.0
2006,3,19,13,0,338,7.0,8.0,99.0,99.0,99.0,999,1027.9,-2.6,1.7,999.0,99.0,99.0
2006,3,19,14,0,347,8.3,9.8,99.0,99.0,99.0,999,1027.7,-2.0,1.6,999.0,99.0,99.0
2006,3,19,15,0,347,6.1,6.7,99.0,99.0,99.0,999,1027.6,-1.5,1.6,999.0,99.0,99.0
2006,3,19,16,0,360,3.2,3.6,99.0,99.0,99.0,999,1027.4,-0.8,1.7,999.0,99.0,99.0
2006,3,19,17,0,26,4.9,5.0,99.0,99.0,99.0,999,1027.3,0.0,1.8,999.0,99.0,99.0
2006,3,19,18,0,61,3.6,4.0,99.0,99.0,99.0,999,1027.0,0.4,1.9,999.0,99.0,99.0
2006,3,19,19,0,105,1.6,1.8,99.0,99.0,99.0,999,1026.5,1.1,2.0,999.0,99.0,99.0
2006,3,19,20,0,138,3.4,3.9,99.0,99.0,99.0,999,1025.9,2.2,2.1,999.0,99.0,99.0
2006,3,19,21,0,149,4.5,4.8,99.0,99.0,99.0,999,1025.9,2.5,2.2,999.0,99.0,99.0
2006,3,19,22,0,130,3.1,3.7,99.0,99.0,99.0,999,1025.4,2.8,2.2,999.0,99.0,99.0
2006,3,19,23,0,143,1.1,1.5,99.0,99.0,99.0,999,1025.3,4.8,2.2,999.0,99.0,99.0
2006,3,20,0,0,102,0.7,0.8,99.0,99.0,99.0,999,1025.3,4.2,2.3,999.0,99.0,99.0
2006,3,20,1,0,185,1.4,1.5,99.0,99.0,99.0,999,1025.8,2.9,2.2,999.0,99.0,99.0
2006,3,20,2,0,335,2.2,2.3,99.0,99.0,99.0,999,1025.7,3.1,2.3,999.0,99.0,99.0
2006,3,20,3,0,309,3.4,3.8,99.0,99.0,99.0,999,1026.3,3.0,2.4,999.0,99.0,99.0
2006,3,20,4,0,360,9.1,9.6,99.0,99.0,99.0,999,1027.2,2.5,2.5,999.0,99.0,99.0
2006,3,20,5,0,29,11.2,12.4,99.0,99.0,99.0,999,1027.0,1.8,2.8,999.0,99.0,99.0
2006,3,20,6,0,16,12.9,14.6,99.0,99.0,99.0,999,1027.5,1.6,2.2,999.0,99.0,99.0
2006,3,20,7,0,3,10.3,11.7,99.0,99.0,99.0,999,1028.4,0.9,2.2,999.0,99.0,99.0
2006,3,20,8,0,355,9.0,9.3,99.0,99.0,99.0,999,1027.8,0.1,2.0,999.0,99.0,99.0
2006,3,20,9,0,7,10.3,11.4,99.0,99.0,99.0,999,1027.6,0.0,1.8,999.0,99.0,99.0
2006,3,20,10,0,5,9.8,10.8,99.0,99.0,99.0,999,1027.4,-0.3,1.9,999.0,99.0,99.0
2006,3,20,11,0,4,10.5,11.5,99.0,99.0,99.0,999,1027.2,-0.6,1.9,999.0,99.0,99.0
2006,3,20,12,0,3,9.9,11.2,99.0,99.0,99.0,999,1027.5,-0.8,2.0,999.0,99.0,99.0
2006,3,20,13,0,6,11.3,12.5,99.0,99.0,99.0,999,1026.9,-0.7,2.0,999.0,99.0,99.0
2006,3,20,14,0,20,11.3,12.8,99.0,99.0,99.0,999,1027.6,-0.1,1.9,999.0,99.0,99.0
2006,3,20,15,0,18,11.9,13.3,99.0,99.0,99.0,999,1027.9,-0.5,1.8,999.0,99.0,99.0
2006,3,20,16,0,32,10.8,12.6,99.0,99.0,99.0,999,1027.6,-0.5,1.9,999.0,99.0,99.0
2006,3,20,17,0,28,10.3,11.2,99.0,99.0,99.0,999,1028.1,-1.0,1.9,999.0,99.0,99.0
2006,3,20,18,0,31,11.7,12.7,99.0,99.0,99.0,999,1027.7,-1.2,2.0,999.0,99.0,99.0
2006,3,20,19,0,27,12.2,13.9,99.0,99.0,99.0,999,1027.3,-1.3,2.0,999.0,99.0,99.0
2006,3,20,20,0,26,12.4,13.6,99.0,99.0,99.0,999,1026.7,-1.6,2.1,999.0,99.0,99.0
2006,3,20,21,0,19,12.8,14.6,99.0,99.0,99.0,999,1026.1,-1.4,2.2,999.0,99.0,99.0
2006,3,20,22,0,20,15.1,16.0,99.0,99.0,99.0,999,1025.1,-1.2,2.3,999.0,99.0,99.0
2006,3,20,23,0,20,15.4,17.7,99.0,99.0,99.0,999,1025.1,-1.1,2.3,999.0,99.0,99.0
2006,3,21,0,0,24,14.5,16.5,99.0,99.0,99.0,999,1025.1,-1.3,2.2,999.0,99.0,99.0
2006,3,21,1,0,31,15.1,16.5,99.0,99.0,99.0,999,1025.4,-1.2,2.0,999.0,99.0,99.0
2006,3,21,2,0,31,14.6,17.3,99.0,99.0,99.0,999,1024.6,-1.1,2.0,999.0,99.0,99.0
